material_id,material_description,common_id1,primary_material_weight_g,comment,invoice_paid_date,year
MAT-31581,Background Material,CID-0536,512.16,,2026-04-03,2025
MAT-31582,Background Material,CID-0537,4861.62,legacy mapping,2024-07-11,2024
MAT-31583,Background Material,CID-0538,2462.79,,2026-07-21,2025
MAT-31584,Background Material,CID-0539,3473.24,,2024-08-06,2024
MAT-31585,Background Material,CID-0540,3814.06,legacy mapping,2024-04-02,2026
MAT-31586,Background Material,CID-0541,3417.93,,2024-11-27,2026
MAT-31587,Background Material,CID-0542,1128.37,,2024-04-25,2024
MAT-31588,Background Material,CID-0543,4749.88,,2026-06-11,2025
MAT-31589,Background Material,CID-0544,3780.06,confirmed 2025 review,2024-09-25,2025
MAT-31590,Background Material,CID-0545,2461.64,confirmed 2025 review,2026-02-02,2024
MAT-31591,Background Material,CID-0546,2948.75,,2024-10-16,2024
MAT-31592,Background Material,CID-0547,1747.56,,2026-06-17,2024
MAT-31593,Background Material,CID-0548,1986.51,,2026-01-21,2026
MAT-31594,Background Material,CID-0549,3114.34,legacy mapping,2026-06-17,2025
MAT-31595,Background Material,CID-0550,800.16,,2026-05-11,2024
MAT-31596,Background Material,CID-0551,1635.96,legacy mapping,2025-02-21,2025
MAT-31597,Background Material,CID-0552,2258.8,confirmed 2025 review,2026-11-22,2026
MAT-31598,Background Material,CID-0553,3850.31,,2024-02-02,2025
MAT-31599,Background Material,CID-0554,4023.37,,2024-10-24,2026
MAT-31600,Background Material,CID-0500,1493.75,,2026-05-12,2025
MAT-31601,Background Material,CID-0501,272.78,,2026-05-07,2026
MAT-31602,Background Material,CID-0502,120.04,,2024-03-28,2025
MAT-31603,Background Material,CID-0503,1032.56,confirmed 2025 review,2026-06-15,2025
MAT-31604,Background Material,CID-0504,3009.46,,2025-08-18,2026
MAT-31605,Background Material,CID-0505,1427.43,,2024-10-04,2024
MAT-31606,Background Material,CID-0506,4263.55,,2024-05-01,2025
MAT-31607,Background Material,CID-0507,2225.86,,2024-01-12,2024
MAT-31608,Background Material,CID-0508,3229.21,confirmed 2025 review,2026-06-03,2025
MAT-31609,Background Material,CID-0509,2088.02,,2025-01-04,2025
MAT-31610,Background Material,CID-0510,710.05,confirmed 2025 review,2024-02-21,2026
MAT-31611,Background Material,CID-0511,4762.17,,2025-03-01,2024
MAT-31612,Background Material,CID-0512,431.39,,2025-10-23,2026
MAT-31613,Background Material,CID-0513,1366.4,,2026-10-16,2024
MAT-31614,Background Material,CID-0514,3657.44,,2024-02-13,2026
MAT-31615,Background Material,CID-0515,1887.75,,2025-07-27,2025
MAT-31616,Background Material,CID-0516,2062.71,,2026-01-22,2024
MAT-31617,Background Material,CID-0517,4797.18,legacy mapping,2026-05-24,2025
MAT-31618,Background Material,CID-0518,1014.29,legacy mapping,2024-11-09,2024
MAT-31619,Background Material,CID-0519,1174.86,confirmed 2025 review,2024-11-02,2026
MAT-31620,Background Material,CID-0520,4177.13,confirmed 2025 review,2026-12-16,2024
MAT-31621,Background Material,CID-0521,3578.13,,2025-06-03,2026
MAT-31622,Background Material,CID-0522,1837.12,confirmed 2025 review,2026-03-12,2026
MAT-31623,Background Material,CID-0523,4509.2,,2025-12-21,2025
MAT-31624,Background Material,CID-0524,2035.6,confirmed 2025 review,2025-08-12,2025
MAT-31625,Background Material,CID-0525,739.02,confirmed 2025 review,2026-09-14,2025
MAT-31626,Background Material,CID-0526,4806.97,,2026-05-05,2025
MAT-31627,Background Material,CID-0527,4623.67,confirmed 2025 review,2025-09-28,2026
MAT-31628,Background Material,CID-0528,822.22,,2025-09-28,2026
MAT-31629,Background Material,CID-0529,726.11,legacy mapping,2026-11-27,2026
MAT-31630,Background Material,CID-0530,797.98,,2024-12-13,2024
MAT-31631,Background Material,CID-0531,4117.39,,2026-09-02,2026
MAT-31632,Background Material,CID-0532,519.97,,2025-09-22,2024
MAT-31633,Background Material,CID-0533,3698.82,legacy mapping,2025-02-11,2026
MAT-31634,Background Material,CID-0534,4182.51,legacy mapping,2026-07-17,2026
MAT-31635,Background Material,CID-0535,4096.99,,2026-06-24,2025
MAT-31636,Background Material,CID-0536,3439.32,,2024-11-21,2025
MAT-31637,Background Material,CID-0537,779.35,,2026-01-26,2026
MAT-31638,Background Material,CID-0538,3999.88,confirmed 2025 review,2024-02-23,2025
MAT-31639,Background Material,CID-0539,1209.92,confirmed 2025 review,2025-04-18,2026
MAT-31640,Background Material,CID-0540,483.84,,2024-01-01,2025
MAT-31641,Background Material,CID-0541,606.26,,2026-02-03,2025
MAT-31642,Background Material,CID-0542,2263.54,,2025-06-22,2025
MAT-31643,Background Material,CID-0543,53.83,legacy mapping,2025-07-12,2024
MAT-31644,Background Material,CID-0544,1519.63,confirmed 2025 review,2026-10-19,2024
MAT-31645,Background Material,CID-0545,3395.91,,2025-06-12,2024
MAT-31646,Background Material,CID-0546,1279.66,confirmed 2025 review,2025-09-25,2024
MAT-31647,Background Material,CID-0547,2114.09,legacy mapping,2026-08-01,2025
MAT-31648,Background Material,CID-0548,194.32,confirmed 2025 review,2024-08-09,2026
MAT-31649,Background Material,CID-0549,461.15,,2026-12-21,2024
MAT-31650,Background Material,CID-0550,2273.98,legacy mapping,2024-10-16,2024
MAT-31651,Background Material,CID-0551,1615.04,confirmed 2025 review,2024-10-14,2024
MAT-31652,Background Material,CID-0552,52.46,,2026-11-25,2024
MAT-31653,Background Material,CID-0553,4677.76,confirmed 2025 review,2024-09-06,2025
MAT-31654,Background Material,CID-0554,1374.43,confirmed 2025 review,2026-11-24,2024
MAT-31655,Background Material,CID-0500,1266.77,,2026-09-16,2024
MAT-31656,Background Material,CID-0501,4511.41,legacy mapping,2024-01-10,2026
MAT-31657,Background Material,CID-0502,1657.75,,2026-03-27,2024
MAT-31658,Background Material,CID-0503,996.42,confirmed 2025 review,2024-01-13,2026
MAT-31659,Background Material,CID-0504,4034.21,,2025-01-10,2024
MAT-31660,Background Material,CID-0505,1117.89,confirmed 2025 review,2024-12-15,2026
MAT-31661,Background Material,CID-0506,4740.26,,2024-03-05,2024
MAT-31662,Background Material,CID-0507,3702.04,,2025-08-12,2026
MAT-31663,Background Material,CID-0508,2150.44,legacy mapping,2026-09-04,2025
MAT-31664,Background Material,CID-0509,2368.82,legacy mapping,2025-09-23,2025
MAT-31665,Background Material,CID-0510,335.63,,2025-11-12,2025
MAT-31666,Background Material,CID-0511,2007.23,,2024-02-01,2024
MAT-31667,Background Material,CID-0512,432.8,,2026-04-15,2026
MAT-31668,Background Material,CID-0513,4982.61,legacy mapping,2026-05-16,2024
MAT-31669,Background Material,CID-0514,4854.36,,2026-07-04,2026
MAT-31670,Background Material,CID-0515,199.74,,2024-05-05,2026
MAT-31671,Background Material,CID-0516,3507.67,,2025-01-17,2024
MAT-31672,Background Material,CID-0517,564.65,legacy mapping,2026-09-01,2025
MAT-31673,Background Material,CID-0518,4402.04,,2025-04-28,2025
MAT-31674,Background Material,CID-0519,4006.33,,2026-08-16,2025
MAT-31675,Background Material,CID-0520,1071.4,,2025-09-21,2026
MAT-31676,Background Material,CID-0521,2707.47,,2024-11-05,2026
MAT-31677,Background Material,CID-0522,727.87,,2025-09-03,2026
MAT-31678,Background Material,CID-0523,824.5,confirmed 2025 review,2026-06-08,2025
MAT-31679,Background Material,CID-0524,2032.55,confirmed 2025 review,2024-06-25,2025
MAT-31680,Background Material,CID-0525,139.3,legacy mapping,2025-08-20,2024
MAT-31681,Background Material,CID-0526,3743.29,,2025-10-26,2026
MAT-31682,Background Material,CID-0527,4443.83,,2024-10-17,2025
MAT-31683,Background Material,CID-0528,2486.17,,2025-10-01,2025
MAT-31684,Background Material,CID-0529,332.6,,2026-03-25,2026
MAT-31685,Background Material,CID-0530,200.7,legacy mapping,2025-05-15,2026
MAT-31686,Background Material,CID-0531,4034.25,legacy mapping,2025-09-20,2025
MAT-31687,Background Material,CID-0532,4596.71,confirmed 2025 review,2026-08-13,2026
MAT-31688,Background Material,CID-0533,2948.22,,2025-06-03,2026
MAT-31689,Background Material,CID-0534,2448.89,legacy mapping,2026-09-20,2026
MAT-31690,Background Material,CID-0535,315.61,legacy mapping,2025-05-20,2026
MAT-31691,Background Material,CID-0536,1139.98,legacy mapping,2024-10-07,2025
MAT-31692,Background Material,CID-0537,4861.73,,2025-09-22,2025
MAT-31693,Background Material,CID-0538,1393.33,confirmed 2025 review,2026-11-07,2026
MAT-31694,Background Material,CID-0539,4452.86,,2026-05-07,2026
MAT-31695,Background Material,CID-0540,3430.21,legacy mapping,2024-08-19,2026
MAT-31696,Background Material,CID-0541,867.9,legacy mapping,2026-04-07,2026
MAT-31697,Background Material,CID-0542,3949.94,legacy mapping,2024-11-26,2025
MAT-31698,Background Material,CID-0543,1875.62,confirmed 2025 review,2025-12-09,2026
MAT-31699,Background Material,CID-0544,2295.94,legacy mapping,2024-05-20,2024
MAT-31700,Background Material,CID-0545,1263.43,confirmed 2025 review,2026-07-01,2024
MAT-31701,Background Material,CID-0546,945.45,legacy mapping,2025-08-18,2026
MAT-31702,Background Material,CID-0547,4105.97,confirmed 2025 review,2024-05-02,2025
MAT-31703,Background Material,CID-0548,3140.94,confirmed 2025 review,2026-02-16,2025
MAT-31704,Background Material,CID-0549,1935.04,,2024-03-04,2025
MAT-31705,Background Material,CID-0550,3800.86,,2024-02-09,2024
MAT-31706,Background Material,CID-0551,2742.91,legacy mapping,2024-02-24,2026
MAT-31707,Background Material,CID-0552,2116.9,,2026-10-02,2024
MAT-31708,Background Material,CID-0553,558.05,legacy mapping,2025-07-08,2024
MAT-31709,Background Material,CID-0554,1102.97,legacy mapping,2026-06-27,2024
MAT-31710,Background Material,CID-0500,759.36,legacy mapping,2024-03-26,2025
MAT-31711,Background Material,CID-0501,1016.5,,2024-02-19,2026
MAT-31712,Background Material,CID-0502,3071.05,legacy mapping,2025-02-04,2024
MAT-31713,Background Material,CID-0503,4227.07,,2024-08-20,2024
MAT-31714,Background Material,CID-0504,4459.53,,2025-02-01,2024
MAT-31715,Background Material,CID-0505,3356.14,confirmed 2025 review,2026-10-28,2025
MAT-31716,Background Material,CID-0506,2231.38,,2024-02-14,2026
MAT-31717,Background Material,CID-0507,2221.22,,2026-07-28,2026
MAT-31718,Background Material,CID-0508,3753.72,,2026-05-07,2026
MAT-31719,Background Material,CID-0509,2458.11,legacy mapping,2025-01-16,2026
MAT-31720,Background Material,CID-0510,3078.57,confirmed 2025 review,2026-04-12,2024
MAT-31721,Background Material,CID-0511,3517.58,confirmed 2025 review,2024-07-07,2024
MAT-31722,Background Material,CID-0512,1571.74,confirmed 2025 review,2025-04-23,2025
MAT-31723,Background Material,CID-0513,4492.36,confirmed 2025 review,2026-08-01,2026
MAT-31724,Background Material,CID-0514,4676.39,,2026-12-03,2025
MAT-31725,Background Material,CID-0515,3565.64,,2025-10-12,2025
MAT-31726,Background Material,CID-0516,1905.47,confirmed 2025 review,2025-12-15,2025
MAT-31727,Background Material,CID-0517,448.22,legacy mapping,2025-04-09,2025
MAT-31728,Background Material,CID-0518,4558.08,legacy mapping,2025-03-06,2024
MAT-31729,Background Material,CID-0519,4268.38,,2024-07-12,2024
MAT-31730,Background Material,CID-0520,3803.79,,2026-03-03,2026
MAT-31731,Background Material,CID-0521,3476.87,,2025-02-17,2025
MAT-31732,Background Material,CID-0522,2266.05,legacy mapping,2024-07-09,2024
MAT-31733,Background Material,CID-0523,1146.21,legacy mapping,2024-09-03,2024
MAT-31734,Background Material,CID-0524,4359.18,,2026-11-26,2026
MAT-31735,Background Material,CID-0525,880.54,confirmed 2025 review,2025-03-08,2024
MAT-31736,Background Material,CID-0526,4038.84,,2026-12-03,2024
MAT-31737,Background Material,CID-0527,3864.41,legacy mapping,2024-09-04,2025
MAT-31738,Background Material,CID-0528,2767.64,legacy mapping,2026-03-05,2026
MAT-31739,Background Material,CID-0529,4660.82,,2024-06-28,2024
MAT-31740,Background Material,CID-0530,3831.98,,2026-09-02,2025
MAT-31741,Background Material,CID-0531,675.61,,2025-03-28,2024
MAT-31742,Background Material,CID-0532,1210.39,legacy mapping,2026-05-15,2024
MAT-31743,Background Material,CID-0533,2275.27,,2026-04-06,2026
MAT-31744,Background Material,CID-0534,3030.45,,2024-07-05,2024
MAT-31745,Background Material,CID-0535,1436.73,confirmed 2025 review,2026-07-18,2026
MAT-31746,Background Material,CID-0536,3631.45,confirmed 2025 review,2026-09-12,2026
MAT-31747,Background Material,CID-0537,2887.78,confirmed 2025 review,2025-09-14,2024
MAT-31748,Background Material,CID-0538,2516.26,confirmed 2025 review,2024-01-07,2024
MAT-31749,Background Material,CID-0539,2999.39,legacy mapping,2025-02-20,2025
MAT-31750,Background Material,CID-0540,1913.48,legacy mapping,2025-01-11,2025
MAT-31751,Background Material,CID-0541,994.32,,2024-07-25,2026
MAT-31752,Background Material,CID-0542,3751.99,confirmed 2025 review,2026-12-05,2026
MAT-31753,Background Material,CID-0543,3969.01,confirmed 2025 review,2024-03-01,2024
MAT-31754,Background Material,CID-0544,4518.41,legacy mapping,2025-07-15,2026
MAT-31755,Background Material,CID-0545,2326.56,,2025-03-14,2024
MAT-31756,Background Material,CID-0546,1227.58,,2026-02-10,2025
MAT-31757,Background Material,CID-0547,266.54,confirmed 2025 review,2025-11-28,2025
MAT-31758,Background Material,CID-0548,391.54,legacy mapping,2025-09-18,2025
MAT-31759,Background Material,CID-0549,203.58,confirmed 2025 review,2024-06-11,2024
MAT-31760,Background Material,CID-0550,1552.4,,2024-02-05,2026
MAT-31761,Background Material,CID-0551,3555.81,legacy mapping,2024-01-17,2024
MAT-31762,Background Material,CID-0552,3153.74,legacy mapping,2024-08-13,2025
MAT-31763,Background Material,CID-0553,3992.76,confirmed 2025 review,2025-10-11,2025
MAT-31764,Background Material,CID-0554,1840.47,,2025-08-14,2026
MAT-31765,Background Material,CID-0500,181.74,,2024-07-11,2026
MAT-31766,Background Material,CID-0501,3571.64,legacy mapping,2024-03-25,2024
MAT-31767,Background Material,CID-0502,466.85,confirmed 2025 review,2025-07-08,2024
MAT-31768,Background Material,CID-0503,221.02,,2024-04-14,2026
MAT-31769,Background Material,CID-0504,969.13,,2025-09-19,2025
MAT-31770,Background Material,CID-0505,4952.14,,2024-02-06,2024
MAT-31771,Background Material,CID-0506,1328.27,confirmed 2025 review,2024-04-15,2024
MAT-31772,Background Material,CID-0507,4624.18,confirmed 2025 review,2024-02-22,2025
MAT-31773,Background Material,CID-0508,4058.64,legacy mapping,2026-12-12,2025
MAT-31774,Background Material,CID-0509,4778.39,legacy mapping,2026-09-18,2026
MAT-31775,Background Material,CID-0510,1653.67,legacy mapping,2026-03-22,2026
MAT-31776,Background Material,CID-0511,4176.96,legacy mapping,2026-04-08,2024
MAT-31777,Background Material,CID-0512,2169.93,legacy mapping,2025-09-10,2025
MAT-31778,Background Material,CID-0513,4863.83,confirmed 2025 review,2024-10-10,2025
MAT-31779,Background Material,CID-0514,533.38,,2026-04-28,2024
MAT-31780,Background Material,CID-0515,4403.85,,2025-03-04,2026
MAT-31781,Background Material,CID-0516,2711.5,legacy mapping,2025-12-13,2025
MAT-31782,Background Material,CID-0517,2833.3,legacy mapping,2024-04-06,2026
MAT-31783,Background Material,CID-0518,2406.39,,2025-01-14,2025
MAT-31784,Background Material,CID-0519,4075.49,,2025-08-01,2025
MAT-31785,Background Material,CID-0520,4688.03,,2025-04-16,2025
MAT-31786,Background Material,CID-0521,4639.25,confirmed 2025 review,2026-04-13,2025
MAT-31787,Background Material,CID-0522,4247.4,legacy mapping,2024-10-26,2024
MAT-31788,Background Material,CID-0523,1681.22,legacy mapping,2026-07-28,2024
MAT-31789,Background Material,CID-0524,504.2,,2026-01-05,2026
MAT-31790,Background Material,CID-0525,2143.28,,2026-11-05,2024
MAT-31791,Background Material,CID-0526,11.43,,2024-03-10,2025
MAT-31792,Background Material,CID-0527,3394.02,legacy mapping,2026-10-03,2024
MAT-31793,Background Material,CID-0528,826.94,legacy mapping,2025-02-02,2026
MAT-31794,Background Material,CID-0529,412.65,,2026-01-27,2024
MAT-31795,Background Material,CID-0530,3947.92,confirmed 2025 review,2025-02-09,2026
MAT-31796,Background Material,CID-0531,1457.85,,2026-05-05,2024
MAT-31797,Background Material,CID-0532,2312.22,legacy mapping,2024-11-25,2026
MAT-31798,Background Material,CID-0533,2574.94,confirmed 2025 review,2026-04-23,2025
MAT-31799,Background Material,CID-0534,161.14,legacy mapping,2026-03-23,2025
MAT-31800,Background Material,CID-0535,4051.54,legacy mapping,2026-05-10,2026
MAT-31801,Background Material,CID-0536,3528.58,confirmed 2025 review,2025-04-26,2025
MAT-31802,Background Material,CID-0537,3331.61,,2024-08-05,2026
MAT-31803,Background Material,CID-0538,776.94,,2024-10-04,2024
MAT-31804,Background Material,CID-0539,539.26,confirmed 2025 review,2024-03-24,2024
MAT-31805,Background Material,CID-0540,1413.09,legacy mapping,2026-06-19,2024
MAT-31806,Background Material,CID-0541,3593.48,confirmed 2025 review,2025-02-21,2026
MAT-31807,Background Material,CID-0542,4712.95,legacy mapping,2026-04-16,2026
MAT-31808,Background Material,CID-0543,170.15,,2025-04-12,2024
MAT-31809,Background Material,CID-0544,245.51,legacy mapping,2025-03-27,2025
MAT-31810,Background Material,CID-0545,2318.06,confirmed 2025 review,2026-06-15,2024
MAT-31811,Background Material,CID-0546,4079.09,confirmed 2025 review,2026-06-25,2026
MAT-31812,Background Material,CID-0547,4340.8,,2024-03-09,2025
MAT-31813,Background Material,CID-0548,466.99,legacy mapping,2024-01-05,2024
MAT-31814,Background Material,CID-0549,2564.41,confirmed 2025 review,2025-04-24,2024
MAT-31815,Background Material,CID-0550,2089.93,,2026-06-23,2025
MAT-31816,Background Material,CID-0551,4001.24,legacy mapping,2025-01-04,2025
MAT-31817,Background Material,CID-0552,3858.07,,2024-03-11,2026
MAT-31818,Background Material,CID-0553,3293.67,legacy mapping,2026-07-17,2026
MAT-31819,Background Material,CID-0554,3062.71,,2025-12-26,2024
MAT-31820,Background Material,CID-0500,2275.31,legacy mapping,2026-08-02,2025
MAT-31821,Background Material,CID-0501,1663.69,confirmed 2025 review,2026-11-26,2024
MAT-31822,Background Material,CID-0502,2373.11,confirmed 2025 review,2025-10-19,2024
MAT-31823,Background Material,CID-0503,4615.52,,2025-05-10,2026
MAT-31824,Background Material,CID-0504,4260.97,,2026-10-09,2025
MAT-31825,Background Material,CID-0505,1327.56,,2024-04-27,2025
MAT-31826,Background Material,CID-0506,1195.66,,2025-01-03,2025
MAT-31827,Background Material,CID-0507,2676.75,confirmed 2025 review,2024-09-28,2026
MAT-31828,Background Material,CID-0508,3973.35,legacy mapping,2026-11-02,2025
